episode_id,transition_id,state,action,immediate_reward,delayed_reward,done,next_state,info
4821,39,"(9, 2)",3,0,0,FALSE,"(8, 2)","{'immediate_reward': 0.0, 'total rewards': 17.0, 'total steps': 40, 'current state': (8, 2)}"
4821,40,"(8, 2)",3,0,0,FALSE,"(7, 2)","{'immediate_reward': 0.0, 'total rewards': 17.0, 'total steps': 41, 'current state': (7, 2)}"
4821,41,"(7, 2)",2,0,0,FALSE,"(7, 1)","{'immediate_reward': 0.0, 'total rewards': 17.0, 'total steps': 42, 'current state': (7, 1)}"
4821,42,"(7, 1)",1,0,0,FALSE,"(8, 1)","{'immediate_reward': 0.0, 'total rewards': 17.0, 'total steps': 43, 'current state': (8, 1)}"
4821,43,"(8, 1)",2,0,0,FALSE,"(8, 0)","{'immediate_reward': 0.0, 'total rewards': 17.0, 'total steps': 44, 'current state': (8, 0)}"
4821,44,"(8, 0)",2,-16,-16,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 17.0, 'total steps': 45, 'current state': (-1, -1)}"
4822,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4822,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4822,2,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
4822,3,"(1, 2)",3,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 2)}"
4822,4,"(0, 2)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 5, 'current state': (-1, -1)}"
4823,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4824,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4824,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4825,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4825,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
4825,2,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4825,3,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (2, 0)}"
4825,4,"(2, 0)",1,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (3, 0)}"
4825,5,"(3, 0)",1,0,0,FALSE,"(4, 0)","{'immediate_reward': -3.0, 'total rewards': -3.0, 'total steps': 6, 'current state': (4, 0)}"
4825,6,"(4, 0)",3,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': -3.0, 'total steps': 7, 'current state': (3, 0)}"
4825,7,"(3, 0)",0,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': -3.0, 'total steps': 8, 'current state': (3, 1)}"
4825,8,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': -3.0, 'total steps': 9, 'current state': (3, 0)}"
4825,9,"(3, 0)",2,4,4,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': -3.0, 'total steps': 10, 'current state': (-1, -1)}"
4826,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4826,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4827,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4827,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4828,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4829,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4830,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4830,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4830,2,"(1, 1)",3,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
4830,3,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 0)}"
4830,4,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 5, 'current state': (-1, -1)}"
4831,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4831,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4831,2,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
4832,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4833,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4834,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4835,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4836,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4836,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4836,2,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4836,3,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 0)}"
4836,4,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (0, 1)}"
4836,5,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 6, 'current state': (-1, -1)}"
4837,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4838,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4838,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4838,2,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
4839,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4840,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4840,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4840,2,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
4840,3,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
4841,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4841,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
4841,2,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
4841,3,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
4842,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4843,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4844,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4845,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4845,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4845,2,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
4845,3,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
4846,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4847,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4848,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4849,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4849,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
4849,2,"(2, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
4850,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4850,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
4850,2,"(2, 0)",1,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (3, 0)}"
4850,3,"(3, 0)",3,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (2, 0)}"
4850,4,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 0)}"
4850,5,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (1, 1)}"
4850,6,"(1, 1)",3,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (0, 1)}"
4850,7,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 8, 'current state': (-1, -1)}"
4851,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4852,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4853,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4854,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4854,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4854,2,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
4854,3,"(1, 2)",2,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
4854,4,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 2)}"
4854,5,"(1, 2)",3,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (0, 2)}"
4854,6,"(0, 2)",0,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (0, 3)}"
4854,7,"(0, 3)",0,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (0, 4)}"
4854,8,"(0, 4)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 9, 'current state': (-1, -1)}"
4855,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4856,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4856,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4857,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4858,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4859,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4860,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4861,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4861,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4861,2,"(1, 1)",2,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4861,3,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
4861,4,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (2, 1)}"
4861,5,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (3, 1)}"
4861,6,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (3, 2)}"
4861,7,"(3, 2)",1,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (4, 2)}"
4861,8,"(4, 2)",3,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (3, 2)}"
4861,9,"(3, 2)",3,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': 5.0, 'total steps': 10, 'current state': (2, 2)}"
4861,10,"(2, 2)",0,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 11, 'current state': (2, 3)}"
4861,11,"(2, 3)",1,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 12, 'current state': (3, 3)}"
4861,12,"(3, 3)",2,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 13, 'current state': (3, 2)}"
4861,13,"(3, 2)",2,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 14, 'current state': (3, 1)}"
4861,14,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 15, 'current state': (3, 2)}"
4861,15,"(3, 2)",1,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 16, 'current state': (4, 2)}"
4861,16,"(4, 2)",3,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 17, 'current state': (3, 2)}"
4861,17,"(3, 2)",0,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 18, 'current state': (3, 3)}"
4861,18,"(3, 3)",0,0,0,FALSE,"(3, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 19, 'current state': (3, 4)}"
4861,19,"(3, 4)",2,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 20, 'current state': (3, 3)}"
4861,20,"(3, 3)",0,0,0,FALSE,"(3, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 21, 'current state': (3, 4)}"
4861,21,"(3, 4)",0,0,0,FALSE,"(3, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 22, 'current state': (3, 5)}"
4861,22,"(3, 5)",3,0,0,FALSE,"(2, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 23, 'current state': (2, 5)}"
4861,23,"(2, 5)",0,0,0,FALSE,"(2, 6)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 24, 'current state': (2, 6)}"
4861,24,"(2, 6)",3,0,0,FALSE,"(1, 6)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 25, 'current state': (1, 6)}"
4861,25,"(1, 6)",1,0,0,FALSE,"(2, 6)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 26, 'current state': (2, 6)}"
4861,26,"(2, 6)",2,0,0,FALSE,"(2, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 27, 'current state': (2, 5)}"
4861,27,"(2, 5)",2,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 28, 'current state': (2, 4)}"
4861,28,"(2, 4)",2,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 29, 'current state': (2, 3)}"
4861,29,"(2, 3)",0,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 30, 'current state': (2, 4)}"
4861,30,"(2, 4)",0,0,0,FALSE,"(2, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 31, 'current state': (2, 5)}"
4861,31,"(2, 5)",3,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 32, 'current state': (1, 5)}"
4861,32,"(1, 5)",1,0,0,FALSE,"(2, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 33, 'current state': (2, 5)}"
4861,33,"(2, 5)",3,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 34, 'current state': (1, 5)}"
4861,34,"(1, 5)",3,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 35, 'current state': (0, 5)}"
4861,35,"(0, 5)",2,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 36, 'current state': (0, 4)}"
4861,36,"(0, 4)",1,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 37, 'current state': (1, 4)}"
4861,37,"(1, 4)",3,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 38, 'current state': (0, 4)}"
4861,38,"(0, 4)",2,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 39, 'current state': (0, 3)}"
4861,39,"(0, 3)",2,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 40, 'current state': (0, 2)}"
4861,40,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 41, 'current state': (0, 1)}"
4861,41,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 42, 'current state': (0, 0)}"
4861,42,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 43, 'current state': (1, 0)}"
4861,43,"(1, 0)",2,-4,-4,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 5.0, 'total steps': 44, 'current state': (-1, -1)}"
4862,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4862,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4863,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4863,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4863,2,"(1, 1)",2,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4863,3,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (2, 0)}"
4863,4,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 0)}"
4863,5,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (0, 0)}"
4863,6,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (1, 0)}"
4863,7,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (1, 1)}"
4863,8,"(1, 1)",2,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (1, 0)}"
4863,9,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 10, 'current state': (-1, -1)}"
4864,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4864,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4865,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4866,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4866,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4866,2,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4866,3,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 0)}"
4866,4,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 5, 'current state': (-1, -1)}"
4867,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4867,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4867,2,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (2, 1)}"
4867,3,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (3, 1)}"
4867,4,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (3, 2)}"
4867,5,"(3, 2)",2,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (3, 1)}"
4867,6,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (3, 0)}"
